0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.401786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024793,0.000000
2,0.000165,0.000165,0.000000,0.000165,0.000000,0.401786,0.000000,0.000165,0.000165,0.000000,0.000000,0.000000,0.001387,0.000000,0.000000,0.000165,0.000165,0.000000,0.000000,0.000000,0.002994,0.000000,0.000000,0.000000,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.001484,0.000000,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.025210,0.000000,0.000165,0.000000,0.000199,0.000000,0.002053,0.000000,0.000000,0.000165,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.024793,0.000165
3,0.000165,0.000165,0.000000,0.000165,0.000000,0.401786,0.000000,0.000165,0.000165,0.000000,0.000000,0.000000,0.001387,0.000000,0.004386,0.000165,0.000165,0.000000,0.000000,0.000000,0.001497,0.000000,0.004310,0.000000,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.006528,0.000000,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.033613,0.000000,0.000165,0.000000,0.000199,0.000000,0.002211,0.000000,0.000000,0.000165,0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.024793,0.000165
4,0.004300,0.004300,0.000000,0.004300,0.000000,0.401786,0.000000,0.004300,0.004300,0.000000,0.000000,0.004587,0.001387,0.000000,0.004386,0.004300,0.004300,0.000000,0.005291,0.000000,0.002994,0.000000,0.004310,0.022222,0.004300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004300,0.000000,0.005155,0.000000,0.000000,0.000000,0.006528,0.000000,0.004300,0.000000,0.000000,0.000000,0.000000,0.000000,0.025210,0.000000,0.004300,0.000000,0.005178,0.004950,0.002053,0.000000,0.023810,0.004300,0.004300,0.000000,0.000000,0.000000,0.000000,0.000000,0.024793,0.004300
5,0.004300,0.004300,0.000000,0.004300,0.000000,0.401786,0.000000,0.004300,0.004300,0.000000,0.000000,0.004587,0.001387,0.000000,0.004386,0.004300,0.004300,0.000000,0.005291,0.000000,0.002994,0.004274,0.008621,0.000000,0.004300,0.000000,0.000000,0.000000,0.000000,0.000000,0.007692,0.000000,0.004300,0.000000,0.005155,0.000000,0.000000,0.004219,0.006528,0.000000,0.004300,0.000000,0.000000,0.000000,0.003968,0.003968,0.033613,0.000000,0.004300,0.000000,0.000199,0.000000,0.002053,0.004739,0.023810,0.004300,0.004300,0.000000,0.000000,0.004785,0.008403,0.000000,0.024793,0.004300
6,0.008765,0.008765,0.004484,0.008765,0.004386,0.401786,0.000000,0.008765,0.008765,0.000000,0.004630,0.009174,0.001387,0.000000,0.004386,0.008765,0.008765,0.000000,0.005291,0.005525,0.002994,0.004274,0.012931,0.000000,0.008765,0.000000,0.004608,0.000000,0.004950,0.004587,0.015385,0.017391,0.008765,0.000000,0.005155,0.000000,0.004386,0.008439,0.014540,0.000000,0.008765,0.000000,0.005814,0.004348,0.007937,0.007937,0.033613,0.000000,0.008765,0.000000,0.005178,0.004950,0.002053,0.004739,0.023810,0.008765,0.008765,0.000000,0.000000,0.009569,0.008403,0.009174,0.024793,0.008765
7,0.013230,0.013230,0.008969,0.013230,0.004386,0.392857,0.012931,0.013230,0.013230,0.000000,0.009259,0.009174,0.005548,0.004386,0.008772,0.013230,0.013230,0.000000,0.010582,0.005525,0.007485,0.008547,0.021552,0.022222,0.013230,0.000000,0.004608,0.004831,0.004950,0.009174,0.023077,0.017391,0.013230,0.000000,0.010309,0.004608,0.008772,0.008439,0.022552,0.043478,0.013230,0.012821,0.005814,0.008696,0.011905,0.011905,0.042017,0.000000,0.013230,0.000000,0.010556,0.009901,0.010583,0.014218,0.023810,0.013230,0.013230,0.000000,0.009901,0.014354,0.008403,0.009174,0.024793,0.013230
8,0.013230,0.013230,0.008969,0.013230,0.008772,0.392857,0.012931,0.013230,0.013230,0.000000,0.009259,0.013761,0.013870,0.008772,0.017544,0.013230,0.013230,0.008368,0.010582,0.011050,0.011976,0.008547,0.021552,0.022222,0.013230,0.000000,0.009217,0.009662,0.009901,0.009174,0.030769,0.017391,0.013230,0.008696,0.015464,0.009217,0.008772,0.016878,0.022552,0.043478,0.013230,0.000000,0.011628,0.013043,0.015873,0.015873,0.042017,0.000000,0.013230,0.000000,0.015933,0.014851,0.010583,0.014218,0.023810,0.013230,0.013230,0.000000,0.009901,0.023923,0.016807,0.018349,0.024793,0.013230
9,0.017695,0.017695,0.017937,0.017695,0.013158,0.383929,0.025862,0.017695,0.017695,0.000000,0.013889,0.022936,0.013870,0.013158,0.030702,0.017695,0.017695,0.008368,0.015873,0.011050,0.016467,0.012821,0.025862,0.022222,0.017695,0.008811,0.013825,0.014493,0.014851,0.013761,0.038462,0.039130,0.017695,0.008696,0.020619,0.013825,0.017544,0.021097,0.030564,0.043478,0.017695,0.012821,0.017442,0.017391,0.023810,0.019841,0.058824,0.000000,0.017695,0.000000,0.021310,0.019802,0.019112,0.023697,0.023810,0.017695,0.017695,0.000000,0.019802,0.028708,0.025210,0.027523,0.024793,0.017695
