0,0.000000,0.000000,0.000000,0.000000,0.000000,0.111900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002307,0.000000,0.000000,0.000000,0.000000,0.000000,0.001300,0.000000,0.000308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029992,0.000000,0.000000,0.000000,0.000000,0.000000,0.001225,0.000000,0.000000,0.000000,0.000000,0.030356,0.000000,0.000000,0.000000,0.000000,0.025199,0.000000
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.144213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000793,0.000000,0.000000,0.006171,0.000000,0.000000,0.000000,0.000000,0.000000,0.004187,0.000000,0.004653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034541,0.000000,0.000000,0.000000,0.000000,0.000000,0.003472,0.000000,0.002601,0.000000,0.000000,0.017747,0.000000,0.000000,0.000000,0.000000,0.029600,0.000000
2,0.005184,0.005184,0.000000,0.005184,0.000000,0.170305,0.000000,0.005184,0.005184,0.000000,0.000000,0.005420,0.004186,0.000000,0.010488,0.005184,0.005184,0.000000,0.004300,0.000000,0.007531,0.001657,0.009453,0.002667,0.005184,0.000000,0.000000,0.000000,0.000411,0.000000,0.004645,0.000975,0.005184,0.000000,0.004267,0.000000,0.000000,0.002618,0.013088,0.000000,0.005184,0.000000,0.000000,0.000000,0.002129,0.002092,0.039272,0.000000,0.005184,0.000000,0.003720,0.000612,0.006478,0.000754,0.010307,0.005184,0.005184,0.007168,0.000000,0.003162,0.002042,0.000327,0.034112,0.005184
3,0.011587,0.011587,0.005651,0.011587,0.004302,0.190824,0.003773,0.011587,0.011587,0.000000,0.005155,0.010331,0.009387,0.002800,0.015220,0.011587,0.011587,0.000548,0.009812,0.004485,0.011282,0.006217,0.014660,0.009630,0.011587,0.000000,0.003781,0.002661,0.003467,0.004591,0.011872,0.010187,0.011587,0.000000,0.009754,0.001873,0.005163,0.008263,0.019204,0.009320,0.011587,0.000000,0.004943,0.005368,0.008853,0.011458,0.044172,0.000000,0.011587,0.000000,0.009057,0.007483,0.010168,0.007001,0.017919,0.011587,0.011587,0.000000,0.003135,0.009630,0.008409,0.006248,0.038717,0.011587
4,0.017826,0.017826,0.011812,0.017826,0.008925,0.206381,0.010527,0.017826,0.017826,0.000000,0.011075,0.015492,0.014604,0.007694,0.020333,0.017826,0.017826,0.003880,0.015277,0.009544,0.015395,0.010962,0.020230,0.016652,0.017826,0.002502,0.008207,0.006994,0.007269,0.010267,0.019250,0.019047,0.017826,0.002114,0.015325,0.006425,0.010600,0.013985,0.025545,0.019156,0.017826,0.004051,0.010496,0.011330,0.015465,0.019762,0.049228,0.000000,0.017826,0.000482,0.014680,0.014300,0.014473,0.013494,0.025441,0.017826,0.017826,0.000000,0.008974,0.016274,0.014952,0.012476,0.043396,0.017826
5,0.023924,0.023924,0.017820,0.023924,0.013720,0.217548,0.017529,0.023924,0.023924,0.000000,0.016916,0.020872,0.019842,0.012745,0.025796,0.023924,0.023924,0.007642,0.020704,0.014694,0.019829,0.015882,0.026123,0.023732,0.023924,0.006474,0.013001,0.011664,0.011708,0.016013,0.026763,0.027614,0.023924,0.005568,0.020967,0.011378,0.016170,0.019793,0.032086,0.028787,0.023924,0.008718,0.016207,0.017345,0.022000,0.027208,0.054429,0.000000,0.023924,0.004419,0.020560,0.021079,0.019330,0.020207,0.032881,0.023924,0.023924,0.000000,0.015030,0.023095,0.021653,0.018978,0.048137,0.023924
6,0.029903,0.029903,0.023703,0.029903,0.018681,0.224857,0.024743,0.029903,0.029903,0.000489,0.022694,0.026441,0.025109,0.017951,0.031579,0.029903,0.029903,0.011788,0.026102,0.019926,0.024546,0.020970,0.032298,0.030868,0.029903,0.010953,0.018112,0.016621,0.016687,0.021829,0.034397,0.035941,0.029903,0.009684,0.026667,0.016669,0.021866,0.025694,0.038801,0.038218,0.029903,0.013931,0.022066,0.023417,0.028488,0.033979,0.059767,0.000503,0.029903,0.009298,0.026674,0.027831,0.024677,0.027118,0.040242,0.029903,0.029903,0.000000,0.021287,0.030095,0.028496,0.025724,0.052927,0.029903
7,0.035784,0.035784,0.029487,0.035784,0.023801,0.228808,0.032137,0.035784,0.035784,0.003525,0.028425,0.032172,0.030409,0.023312,0.037653,0.035784,0.035784,0.016273,0.031481,0.025230,0.029510,0.026217,0.038721,0.038058,0.035784,0.015874,0.023494,0.021816,0.022116,0.027715,0.042136,0.044074,0.035784,0.014390,0.032416,0.022243,0.027683,0.031692,0.045670,0.047457,0.035784,0.019625,0.028067,0.029549,0.034956,0.040244,0.065231,0.004722,0.035784,0.014993,0.033000,0.034570,0.030459,0.034204,0.047530,0.035784,0.035784,0.000000,0.027732,0.037271,0.035466,0.032687,0.057758,0.035784
8,0.041585,0.041585,0.035197,0.041585,0.029073,0.229864,0.039681,0.041585,0.041585,0.007150,0.034122,0.038041,0.035750,0.028825,0.043991,0.041585,0.041585,0.021058,0.036849,0.030597,0.034692,0.031617,0.045360,0.045301,0.041585,0.021180,0.029106,0.027207,0.027917,0.033674,0.049968,0.052058,0.041585,0.019619,0.038204,0.028049,0.033616,0.037794,0.052673,0.056510,0.041585,0.025743,0.034204,0.035745,0.041429,0.046151,0.070813,0.009748,0.041585,0.021387,0.039516,0.041306,0.036625,0.041446,0.054751,0.041585,0.041585,0.000000,0.034351,0.044623,0.042548,0.039840,0.062621,0.041585
9,0.047324,0.047324,0.040855,0.047324,0.034491,0.228455,0.047349,0.047324,0.047324,0.011302,0.039798,0.044026,0.041136,0.034488,0.050568,0.047324,0.047324,0.026107,0.042213,0.036020,0.040061,0.037163,0.052184,0.052594,0.047324,0.026816,0.034909,0.032756,0.034018,0.039707,0.057881,0.059930,0.047324,0.025310,0.044025,0.034042,0.039660,0.044004,0.059791,0.065385,0.047324,0.032232,0.040469,0.042006,0.047929,0.051832,0.076504,0.015511,0.047324,0.028372,0.046202,0.048051,0.043128,0.048825,0.061909,0.047324,0.047324,0.000000,0.041130,0.052144,0.049731,0.047159,0.067511,0.047324
