0,0.000000,0.000000,0.000000,0.000000,0.000000,0.282787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.098361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000440,0.000000,0.001316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015831,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.006148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000881,0.000000,0.002632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000440,0.000000,0.001311,0.000000,0.000000,0.000000,0.000000,0.000000,0.004967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023747,0.000000
3,0.001296,0.001296,0.000000,0.001296,0.000000,0.006148,0.000000,0.001296,0.001296,0.000000,0.000000,0.001333,0.001321,0.000000,0.002632,0.001296,0.001296,0.000000,0.001597,0.000000,0.001319,0.000000,0.002621,0.006748,0.001296,0.000000,0.000000,0.000000,0.004967,0.000000,0.000000,0.000000,0.001296,0.000000,0.001550,0.000000,0.000000,0.000000,0.003387,0.000000,0.001296,0.000000,0.000000,0.000000,0.000000,0.000000,0.025773,0.000000,0.001296,0.000000,0.001479,0.001515,0.000598,0.000000,0.007194,0.001296,0.001296,0.000000,0.000000,0.000000,0.000000,0.000000,0.023747,0.001296
4,0.002754,0.002754,0.000000,0.002754,0.000000,0.006148,0.000000,0.002754,0.002754,0.000000,0.000000,0.002667,0.001321,0.000000,0.003947,0.002754,0.002754,0.000000,0.003195,0.000000,0.001319,0.001323,0.005242,0.006748,0.002754,0.000000,0.000000,0.000000,0.004967,0.000000,0.002463,0.000000,0.002754,0.000000,0.003101,0.000000,0.000000,0.001323,0.005732,0.000000,0.002754,0.000000,0.000000,0.000000,0.001323,0.001323,0.028351,0.000000,0.002754,0.000000,0.001479,0.001515,0.000598,0.001420,0.014388,0.002754,0.002754,0.000000,0.000000,0.001307,0.002519,0.000000,0.023747,0.002754
5,0.005670,0.005670,0.001307,0.005670,0.001325,0.006148,0.000000,0.005670,0.005670,0.000000,0.001427,0.005333,0.001321,0.000000,0.003947,0.005670,0.005670,0.000000,0.004792,0.001623,0.002639,0.002646,0.007864,0.006748,0.005670,0.000000,0.001439,0.000000,0.006623,0.001389,0.007389,0.005263,0.005670,0.000000,0.004651,0.000000,0.001416,0.003968,0.008077,0.000000,0.005670,0.000000,0.001733,0.001323,0.003968,0.003968,0.028351,0.000000,0.005670,0.000000,0.003143,0.003030,0.001943,0.002841,0.021583,0.005670,0.005670,0.000000,0.000000,0.003922,0.005038,0.002778,0.023747,0.005670
6,0.008586,0.008586,0.003922,0.008586,0.002649,0.008197,0.003979,0.008586,0.008586,0.000000,0.004280,0.006667,0.002642,0.001359,0.005263,0.008586,0.008586,0.000000,0.006390,0.003247,0.003958,0.005291,0.013106,0.006748,0.008586,0.000000,0.002878,0.001605,0.008278,0.004167,0.014778,0.010526,0.008586,0.000000,0.006202,0.001464,0.004249,0.006614,0.012767,0.013699,0.008586,0.003963,0.003466,0.003968,0.007937,0.007937,0.033505,0.000000,0.008586,0.000000,0.004808,0.004545,0.004633,0.007102,0.021583,0.008586,0.008586,0.000000,0.002976,0.007843,0.007557,0.005556,0.023747,0.008586
7,0.011502,0.011502,0.006536,0.011502,0.005298,0.010246,0.007958,0.011502,0.011502,0.000000,0.007133,0.009333,0.006605,0.004076,0.009211,0.011502,0.011502,0.002632,0.007987,0.006494,0.006596,0.006614,0.017038,0.013495,0.011502,0.000000,0.005755,0.004815,0.011589,0.006944,0.022167,0.015789,0.011502,0.002646,0.009302,0.004392,0.007082,0.010582,0.017457,0.027397,0.011502,0.003963,0.006932,0.007937,0.011905,0.011905,0.036082,0.000000,0.011502,0.000000,0.009800,0.009091,0.007323,0.009943,0.021583,0.011502,0.011502,0.000000,0.005952,0.013072,0.010076,0.011111,0.023747,0.011502
8,0.014418,0.014418,0.010458,0.014418,0.007947,0.014344,0.015915,0.014418,0.014418,0.000000,0.009986,0.013333,0.010568,0.008152,0.017105,0.014418,0.014418,0.005263,0.011182,0.008117,0.010554,0.009259,0.020970,0.020243,0.014418,0.002692,0.008633,0.009631,0.014901,0.009722,0.029557,0.022368,0.014418,0.005291,0.013953,0.008785,0.011331,0.014550,0.022147,0.041096,0.014418,0.007926,0.010399,0.011905,0.017196,0.015873,0.043814,0.000000,0.014418,0.000000,0.014793,0.013636,0.012704,0.015625,0.021583,0.014418,0.014418,0.000000,0.011905,0.018301,0.015113,0.016667,0.023747,0.014418
9,0.018792,0.018792,0.014379,0.018792,0.011921,0.018443,0.019894,0.018792,0.018792,0.000000,0.012839,0.018667,0.015852,0.012228,0.025000,0.018792,0.018792,0.007895,0.014377,0.011364,0.014512,0.011905,0.024902,0.020243,0.018792,0.005384,0.012950,0.014446,0.019868,0.012500,0.036946,0.028947,0.018792,0.007937,0.017054,0.013177,0.015581,0.019841,0.026837,0.054795,0.018792,0.007926,0.015598,0.015873,0.022487,0.021164,0.048969,0.000000,0.018792,0.012048,0.019786,0.018182,0.016739,0.019886,0.028777,0.018792,0.018792,0.000000,0.014881,0.024837,0.022670,0.025000,0.031662,0.018792
